Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-1.8390421838304014	0.39347567362932756	0.02747693434396654	440.1915023862555	-2.427235983274685	-1.9064298257724155	-0.876589702556441
H_X	-2.1457145667777957	0.3895169787913152	0.02795516826545399	399.2368762545449	-2.8140945292526616	-2.179326326211258	-1.2542429480666806
Q	0.636424023796181	0.09227116852809378	0.010244813559274542	68.26842567503022	0.4661808926667108	0.631637855705268	0.8296630954757471
Sigma_Y	-1.5345037901267	0.20547144166617257	0.015225896125548533	323.0452484132085	-1.8398634216961873	-1.5693338006639457	-1.035132694731333
Sigma_X	-1.5955336919219882	0.19461486652592644	0.013897873720853954	402.438855128047	-1.9296084254972663	-1.6129979674097101	-1.1510715393941802
Psi_Y_1	0.05553141540585636	0.14954028143707335	0.004350274608395765	544.9349718356268	-0.2304647737560065	0.05310408146767881	0.3570012744240751
Psi_X_1	-0.6696157466515034	0.13336626817154376	0.0022278081452635685	5435.623164815507	-0.9326891495753662	-0.6683814986404947	-0.4104907723033799
Psi_Y_2	0.5877067665667068	0.1669443390928066	0.006010669876457142	225.62092588728777	0.24874220116736542	0.5904388789111364	0.9042822121921156
Psi_X_2	1.0790536608875123	0.13525470673753068	0.002348526564678969	5076.722898189196	0.8149904601821358	1.07948216371785	1.3428112383390587
Psi_Y_3	-0.7460757887943147	0.14569926138922848	0.0036684560564675373	524.7698179473329	-1.0286018791057217	-0.7467612768671168	-0.45599567552664005
Psi_X_3	-0.597664938743189	0.13271875852638726	0.002218341720389632	5366.931293612082	-0.8552940415771904	-0.5986470602296547	-0.3352862971365494
Psi_Y_4	0.057394488150181854	0.13438966835046065	0.002274689213516259	5173.483762936598	-0.20536728079250233	0.059537708302893205	0.31668731264789185
Psi_X_4	-0.07393378484703121	0.1354515443166205	0.002418598257530621	4986.868660536074	-0.3347909517656829	-0.07624708755027823	0.1973666230971305
Psi_Y_5	0.16228367462974178	0.13535242220517432	0.002500020861482797	3434.9687490248434	-0.10488152964845779	0.16165173639116986	0.42367870575858335
Psi_X_5	0.24349893136071885	0.13342258405301488	0.0022173702956466397	5267.851755009944	-0.02173127739808593	0.2435046405302658	0.5036983769929446
Psi_Y_6	0.3203813197345961	0.15159980225793476	0.0044054860459055815	392.0822241852931	0.015317006815804717	0.324319319852182	0.6120678913541611
Psi_X_6	0.6828341176574939	0.13317910605084154	0.0022804249118391	5144.062119648397	0.42443488134208507	0.6825137349148231	0.9470846715129874
Psi_Y_7	-0.37449550821357613	0.18241030227278748	0.0077194359068384275	181.38116799618948	-0.7435359544351159	-0.37149453779131847	-0.024460820085852843
Psi_X_7	1.3539375791158428	0.13452108480313854	0.0022408991458075767	5071.189588263817	1.0910555465024236	1.3530831429117598	1.6141458440906975
Psi_Y_8	0.2895006164848802	0.1362026938192008	0.0025071788600639568	2649.2007041887487	0.02760581268738582	0.2898027529674995	0.5579524735985205
Psi_X_8	-0.22327339632374404	0.1338046210299206	0.0024026369647882147	4754.327497317414	-0.48681113438511264	-0.22277360842738395	0.04048664144337737
Psi_Y_9	0.4042507959764964	0.14169983939638195	0.002993929017450131	804.8420517442892	0.12150040621931654	0.40468032620511546	0.6764674587045544
Psi_X_9	0.5419058764902809	0.13283689721395484	0.002292339948023651	5049.053553564053	0.287310565677809	0.5418341262052866	0.7988678834807845
Psi_Y_10	1.0547321216107435	0.14858530062636424	0.004062710343535955	691.5086062612737	0.7580782454555375	1.0570826410844814	1.3415102195133144
Psi_X_10	0.6559283642830306	0.13345596307134128	0.0022399682056301828	5158.518074938566	0.39802166914818365	0.6556899237026693	0.9155707871713861
Psi_Y_11	0.16764680329370024	0.13227418827920945	0.0021886022814333406	5296.441876071121	-0.0914011583553962	0.16691981321078941	0.43056906048010296
Psi_X_11	0.05311808673866579	0.13337039242653642	0.0022077478575062435	5147.551846326774	-0.20570377211338087	0.05136579241547683	0.31131866806583514
Psi_Y_12	-0.6425716840937685	0.13719404836624882	0.0024903686505979143	4899.138159289249	-0.9094790879531292	-0.6416724387199993	-0.3722065550117065
Psi_X_12	0.13986837607744704	0.13390063681348946	0.0021879290118418616	5459.281520967258	-0.11912029103130728	0.14068773851255534	0.40585405298896343
Psi_Y_13	0.08759962924466026	0.19372102263861032	0.011516469672965058	125.92728209949748	-0.3028661619509567	0.09131429452701163	0.4583602064754377
Psi_X_13	1.5727530327958432	0.13355520457073483	0.002210149723895874	5411.066437490487	1.3109654659243475	1.5731345030189237	1.8360417302174423
Psi_Y_14	-0.5326545591781046	0.14787232449316046	0.00374672720185059	605.483756100907	-0.8110850435095353	-0.5337067574278433	-0.230406087352612
Psi_X_14	-0.5981120612977049	0.13297957242047204	0.0022865518425318507	5088.613434303619	-0.8586511659593815	-0.5981884536129758	-0.3407365933886289
Psi_Y_15	0.22362445308527382	0.1323727648489649	0.0022102704973552437	5288.213947724235	-0.029147698440341586	0.22409334688293006	0.4813430428306865
Psi_X_15	-0.04715113153083951	0.13375617191375305	0.002218728423964018	5654.164450880188	-0.3065697156223581	-0.047645391919277455	0.21306817865307848
Psi_Y_16	-0.8981980004455203	0.13503191334989753	0.0025953285209312188	4132.4729568660105	-1.16617309533722	-0.8969588015948584	-0.6325822448626467
Psi_X_16	0.24190619205538993	0.13456696312438665	0.0022614970069903834	5363.281816088959	-0.021332286294310426	0.24201850154405846	0.5037288560653275
Psi_Y_17	-0.8501394597669849	0.14511463709860756	0.003384906552055461	756.4932982196594	-1.126724350758165	-0.8533060954822984	-0.5598504652352013
