Gene_ID	Tissue	Ribo_TPM	RNA_TPM	TE
ENSG00000173588	Fibroblasts	2.490582809	5.106307391	0.48774635334130445
ENSG00000179615	Fibroblasts	0	0	NA
ENSG00000205029	Fibroblasts	0	0	NA
ENSG00000165030	Fibroblasts	17.43191546	21.00384474	0.8299392647291106
ENSG00000127318	Fibroblasts	0.03176773	0.017564402	1.8086428447720566
ENSG00000170486	Fibroblasts	0.047804022	0.042209546	1.1325405395262957
ENSG00000154229	Fibroblasts	54.34915934	35.23665608	1.542404001577439
ENSG00000197168	Fibroblasts	0.727382704	1.197828603	0.6072510726311316
ENSG00000130598	Fibroblasts	0.021013219	0.025658678	0.8189517402260552
ENSG00000154080	Fibroblasts	0	0	NA
ENSG00000103274	Fibroblasts	13.35702154	12.09347681	1.1044815109708719
ENSG00000166963	Fibroblasts	34.32837671	44.69615222	0.7680387461773326
ENSG00000177830	Fibroblasts	84.26655657	95.30357816	0.8841909002464677
ENSG00000125966	Fibroblasts	1.448323866	5.630599784	0.2572237277661928
ENSG00000105643	Fibroblasts	1.509117178	2.392908916	0.6306621902360783
ENSG00000088986	Fibroblasts	465.1600388	432.5246388	1.0754532738078089
ENSG00000170893	Fibroblasts	0.12524905	0.115937376	1.0803164115082267
ENSG00000095794	Fibroblasts	5.645396242	10.70934386	0.527146790298318
ENSG00000270472	Fibroblasts	0	0	NA
ENSG00000211951	Fibroblasts	0	0	NA
ENSG00000267508	Fibroblasts	0.787734284	1.688186293	0.4666157326749483
ENSG00000172671	Fibroblasts	0.663374486	2.345325732	0.28284961741084075
ENSG00000171316	Fibroblasts	0.278868332	1.159628965	0.24048065408576613
ENSG00000197991	Fibroblasts	0.016900913	0.008653326	1.953111786150204
ENSG00000077157	Fibroblasts	0.99979097	2.210267821	0.4523392868958571
ENSG00000215021	Fibroblasts	77.88158075	103.0993646	0.7554031108936631
ENSG00000154864	Fibroblasts	3.199963053	14.73050385	0.2172337813821623
ENSG00000275713	Fibroblasts	3.144562084	0.104988534	29.951481025537515
ENSG00000279054	Fibroblasts	0	0	NA
ENSG00000108828	Fibroblasts	438.91153	195.5451336	2.2445535816699045
ENSG00000011566	Fibroblasts	15.26764941	38.10205064	0.40070413937174904
ENSG00000170348	Fibroblasts	440.9136999	284.5992307	1.5492441733434381
ENSG00000148290	Fibroblasts	26.86808422	47.80992363	0.561977141564407
ENSG00000168930	Fibroblasts	0	0.002719612	0
ENSG00000131437	Fibroblasts	14.69319471	14.63661505	1.0038656246547935
ENSG00000107951	Fibroblasts	15.19339473	10.92192944	1.3910907238016363
ENSG00000174780	Fibroblasts	49.78884455	86.06832007	0.5784804967670609
ENSG00000066629	Fibroblasts	6.814720304	12.32426895	0.5529512810575267
ENSG00000187690	Fibroblasts	0	8.63919e-4	0
ENSG00000279916	Fibroblasts	0	0	NA
ENSG00000112319	Fibroblasts	1.873419538	2.642231361	0.7090293324241563
ENSG00000104140	Fibroblasts	0.049810498	0.152314066	0.3270249380644858
ENSG00000158092	Fibroblasts	30.4036596	47.94882618	0.6340855871187461
ENSG00000197901	Fibroblasts	0	0	NA
ENSG00000177291	Fibroblasts	0.02927995	0.073437344	0.39870654908216724
ENSG00000213714	Fibroblasts	0.06086593	0.348827323	0.17448727776407583
ENSG00000005812	Fibroblasts	36.17259631	47.76747317	0.7572641781001287
ENSG00000165782	Fibroblasts	21.5048488	33.73876423	0.6373929007416997
ENSG00000204007	Fibroblasts	0	0	NA
ENSG00000188612	Fibroblasts	82.61404827	54.54201701	1.5146863427301034
ENSG00000073670	Fibroblasts	0.093492507	0.093197551	1.0031648471106285
ENSG00000120963	Fibroblasts	58.39988032	38.91276143	1.5007899253065164
ENSG00000070182	Fibroblasts	0.018045457	0.034765838	0.5190571560507186
ENSG00000196832	Fibroblasts	0	0	NA
ENSG00000005471	Fibroblasts	0.016153217	0.057298864	0.28191164488008
ENSG00000079308	Fibroblasts	53.39818688	64.53069345	0.8274850931421379
ENSG00000181649	Fibroblasts	76.24526123	33.87305646	2.250911762864874
ENSG00000118729	Fibroblasts	0.027746473	0.105280021	0.2635492730382339
ENSG00000188229	Fibroblasts	135.1989896	99.19721702	1.3629312763153565
ENSG00000135945	Fibroblasts	3.428297095	16.00646581	0.21418201467423117
ENSG00000111262	Fibroblasts	0	0.011241785	0
ENSG00000182534	Fibroblasts	56.1970808	65.46403804	0.8584420161442274
ENSG00000188324	Fibroblasts	0	0	NA
ENSG00000196119	Fibroblasts	0	0	NA
ENSG00000134460	Fibroblasts	0	7.03513e-4	0
ENSG00000079841	Fibroblasts	0.954644488	2.91516541	0.32747523853200494
ENSG00000166432	Fibroblasts	0.163794616	1.434890101	0.11415133178899811
ENSG00000235109	Fibroblasts	5.643513813	14.30960764	0.39438634202831296
ENSG00000205236	Fibroblasts	0.160196689	1.715611953	0.0933758293767262
ENSG00000187747	Fibroblasts	0	0	NA
ENSG00000184148	Fibroblasts	0	0.010338214	0
ENSG00000112333	Fibroblasts	0	4.32242e-4	0
ENSG00000083454	Fibroblasts	2.736179791	4.500601082	0.6079587462090914
ENSG00000186787	Fibroblasts	0.317782637	1.564251759	0.20315312747556258
ENSG00000184984	Fibroblasts	0.137530412	0.379938202	0.36198100447924947
ENSG00000009790	Fibroblasts	0.007876937	0.004463491	1.7647480413873358
ENSG00000158258	Fibroblasts	14.31029472	9.507303133	1.5051896967846474
ENSG00000116406	Fibroblasts	22.37392506	30.78215736	0.7268472056176898
ENSG00000137941	Fibroblasts	8.095180807	24.55501381	0.3296752699728985
ENSG00000223997	Fibroblasts	0	0	NA
ENSG00000274588	Fibroblasts	0	9.40509e-4	0
ENSG00000089063	Fibroblasts	46.11397329	44.48995879	1.0365029445782499
ENSG00000168439	Fibroblasts	74.6577922	76.70604737	0.9732973443394886
ENSG00000170965	Fibroblasts	0.143455724	0.127022539	1.1293721974806379
ENSG00000106689	Fibroblasts	0.013578112	0.010124322	1.3411379053333152
ENSG00000082482	Fibroblasts	2.235351956	6.209555236	0.359985839733015
ENSG00000139436	Fibroblasts	33.89717126	23.5037546	1.4422023985903938
ENSG00000163209	Fibroblasts	0.019698169	0	Inf
ENSG00000153291	Fibroblasts	0.04637017	3.012307415	0.015393571641823948
ENSG00000214530	Fibroblasts	1.216663188	9.296921697	0.13086731583343356
ENSG00000187775	Fibroblasts	0.005051274	0.003483726	1.4499630567960855
ENSG00000184160	Fibroblasts	0.081825204	1.19156545	0.06867033951009574
ENSG00000261236	Fibroblasts	24.78466527	24.146017959999998	1.0264493843688007
ENSG00000231068	Fibroblasts	0	0	NA
ENSG00000142627	Fibroblasts	44.2821245	40.48620464	1.0937583528451977
ENSG00000163719	Fibroblasts	8.327398611	15.57439658	0.5346851525338517
ENSG00000062282	Fibroblasts	1.398680049	1.869094166	0.7483197339346893
ENSG00000204704	Fibroblasts	0	0.001504151	0
ENSG00000008323	Fibroblasts	0.004915237	0.004062935	1.2097749533280744
ENSG00000101361	Fibroblasts	49.73606504	65.0144041	0.7650007060512304
ENSG00000131165	Fibroblasts	90.2176978	47.06226267	1.9169859815837025
ENSG00000216490	Fibroblasts	28.67203255	16.29991326	1.7590297624688096
ENSG00000101871	Fibroblasts	14.1693716	12.39292575	1.143343540164436
ENSG00000150527	Fibroblasts	5.638435782	13.27476556	0.42474842636693616
ENSG00000164035	Fibroblasts	0.18451799	0.203302214	0.9076044297284435
ENSG00000213892	Fibroblasts	0.003084735	0.012600604	0.24480850283049924
ENSG00000120436	Fibroblasts	0	0	NA
ENSG00000272916	Fibroblasts	1.699763381	18.04118533	0.09421572640094374
ENSG00000177453	Fibroblasts	0.045504695	0.190535735	0.2388249899684172
ENSG00000105141	Fibroblasts	0	0	NA
ENSG00000144583	Fibroblasts	1.681499393	25.62249622	0.06562590071483676
ENSG00000189139	Fibroblasts	0.002434389	0.022680692	0.10733310077135212
ENSG00000283580	Fibroblasts	9.45157025	10.48343921	0.9015715225385467
ENSG00000167346	Fibroblasts	0	0	NA
ENSG00000138107	Fibroblasts	201.2773017	120.0631381	1.6764287930934898
ENSG00000153885	Fibroblasts	4.487887083	13.72273081	0.32704037885299014
ENSG00000139988	Fibroblasts	0.025721268	0.046345258	0.5549924438871394
ENSG00000179774	Fibroblasts	0.007271787	0.033252131	0.21868634524506114
ENSG00000196968	Fibroblasts	20.60013516	10.26983676	2.0058873029253483
ENSG00000165071	Fibroblasts	0.312794125	0.337911764	0.9256680539834653
ENSG00000105355	Fibroblasts	191.1112414	126.8992893	1.506007184549299
ENSG00000100079	Fibroblasts	0.07922368	0.169261514	0.46805489403810957
ENSG00000125816	Fibroblasts	0.004695932	0	Inf
ENSG00000141582	Fibroblasts	18.00362455	14.25707388	1.2627853865059722
ENSG00000136244	Fibroblasts	257.541063	169.9744103	1.515175505215446
ENSG00000163946	Fibroblasts	5.9563927	18.00140594	0.33088486087437236
ENSG00000164488	Fibroblasts	0.399542612	0.456430791	0.8753629682270933
ENSG00000196468	Fibroblasts	0.151876369	0.186844419	0.8128493738954012
ENSG00000166170	Fibroblasts	27.78343056	24.75370917	1.1223946427257794
ENSG00000106554	Fibroblasts	23.54098541	22.73907091	1.0352659307486192
ENSG00000081177	Fibroblasts	18.12290453	18.59646361	0.9745349927851148
ENSG00000121310	Fibroblasts	8.035784889	25.50660609	0.31504720230695343
ENSG00000162520	Fibroblasts	45.02243952	86.85168407	0.5183830342738454
ENSG00000103018	Fibroblasts	184.4486787	123.2470477	1.4965768522826854
ENSG00000012504	Fibroblasts	0	0.003970301	0
ENSG00000188162	Fibroblasts	0.0069711800000000004	0.005366347	1.299055018246118
ENSG00000157827	Fibroblasts	13.60242339	25.23275773	0.5390779531730557
ENSG00000173335	Fibroblasts	0	0.005467069	0
ENSG00000212127	Fibroblasts	0.077186838	1.851496098	0.041688901253088134
ENSG00000154174	Fibroblasts	46.00295751	50.73161397	0.9067907348109154
ENSG00000116016	Fibroblasts	59.73805228	290.0910655	0.20592861823247016
ENSG00000182676	Fibroblasts	0.045863736	0.081069923	0.5657305977705197
ENSG00000164603	Fibroblasts	17.70568455	20.86439533	0.8486076049633594
ENSG00000178776	Fibroblasts	869.169535	403.5849031	2.153622517402832
ENSG00000213341	Fibroblasts	9.007038877	29.02955331	0.3102713562560153
ENSG00000139610	Fibroblasts	0.900662249	0.913670636	0.9857624985553328
ENSG00000010361	Fibroblasts	2.812996422	4.946650854	0.5686668626966733
ENSG00000149243	Fibroblasts	2.059251093	2.161630137	0.9526380381881213
ENSG00000232030	Fibroblasts	0.001830034	0	Inf
ENSG00000253368	Fibroblasts	20.15653282	8.161922228	2.4695815834720545
ENSG00000125834	Fibroblasts	3.840777536	3.69288624	1.040047617605464
ENSG00000213445	Fibroblasts	1.846276838	3.047731956	0.605787144228769
ENSG00000137474	Fibroblasts	0.007953487	0.037294833	0.2132597563850199
ENSG00000163285	Fibroblasts	0.003114485	0.006347792	0.49064068261846017
ENSG00000144749	Fibroblasts	2.58226069	5.852530747	0.441221208675181
ENSG00000099624	Fibroblasts	182.0648639	81.81752821	2.225255001992928
ENSG00000155016	Fibroblasts	12.06709758	14.83646995	0.8133402096770331
ENSG00000114933	Fibroblasts	2.741296977	1.467251449	1.8683211925729033
ENSG00000103707	Fibroblasts	9.163286005	14.40240574	0.636233013457653
ENSG00000005981	Fibroblasts	0	0.001495493	0
ENSG00000011083	Fibroblasts	0.001997972	0.001355388	1.4740959784209395
ENSG00000108468	Fibroblasts	53.24250694	52.35650949	1.0169223933877645
ENSG00000110104	Fibroblasts	17.18424727	11.85671463	1.449326209346408
ENSG00000170099	Fibroblasts	0.004939593	0.001510211	3.2707965972966693
ENSG00000183307	Fibroblasts	0.078285837	0.019514152	4.011746808162609
ENSG00000196704	Fibroblasts	22.16057876	73.01463067	0.3035087427909878
ENSG00000150459	Fibroblasts	266.1272804	202.9990265	1.3109781115132588
ENSG00000185100	Fibroblasts	0.273440724	1.634958243	0.1672463044060753
ENSG00000121691	Fibroblasts	56.35870955	49.79089102	1.1319080336875644
ENSG00000184845	Fibroblasts	0.209835037	0.424969438	0.49376500575554333
ENSG00000196805	Fibroblasts	0.01075925	0.003017716	3.5653620155110683
ENSG00000213420	Fibroblasts	0.333296757	0.979040107	0.340432179046573
ENSG00000189369	Fibroblasts	7.045352633	8.020575702	0.8784098417328298
ENSG00000114812	Fibroblasts	8.807257254	4.685432619	1.8797105774791207
ENSG00000277639	Fibroblasts	2.181312238	2.470241219	0.8830361266836264
ENSG00000268350	Fibroblasts	0	0	NA
ENSG00000225614	Fibroblasts	1.17643285	4.565802328	0.257661800815482
ENSG00000198056	Fibroblasts	1.824226376	1.771858515	1.0295553288011825
ENSG00000108823	Fibroblasts	1.771565817	2.27154086	0.7798960820806015
ENSG00000280649	Fibroblasts	0.181629088	0.355518418	0.5108851716368742
ENSG00000279508	Fibroblasts	0	0.003267725	0
ENSG00000221933	Fibroblasts	0	0.0016443	0
ENSG00000159842	Fibroblasts	10.21986221	21.16869983	0.4827817623223391
ENSG00000102221	Fibroblasts	4.116550006	6.468596274	0.6363900035848797
ENSG00000261247	Fibroblasts	0	0	NA
ENSG00000133687	Fibroblasts	1.939687423	8.495840921	0.2283102333290499
ENSG00000211958	Fibroblasts	0	0	NA
ENSG00000184009	Fibroblasts	4216.559863	2290.660906	1.8407612632474029
ENSG00000184471	Fibroblasts	0	0	NA
ENSG00000187808	Fibroblasts	0.52234287	0.35314998	1.4790964167688756
ENSG00000125898	Fibroblasts	3.217355012	2.59832893	1.2382400760938301
ENSG00000174151	Fibroblasts	5.989500818	5.697192546	1.0513074237249063
ENSG00000228856	Fibroblasts	0	0	NA
ENSG00000183655	Fibroblasts	2.841801941	2.26626115	1.2539604895049274
ENSG00000122121	Fibroblasts	0.103729593	0.143992412	0.7203823559813693
ENSG00000138780	Fibroblasts	3.883757255	6.068092226	0.6400293717289326
ENSG00000259522	Fibroblasts	26.65724652	34.54901203	0.7715776791779941
ENSG00000171496	Fibroblasts	0	0.041445887	0
ENSG00000204406	Fibroblasts	0.670274449	6.238841527	0.10743572281796797
ENSG00000267680	Fibroblasts	5.414869734	16.60015608	0.32619390491899514
ENSG00000159256	Fibroblasts	10.5967446	20.25765023	0.5230984087338544
ENSG00000132704	Fibroblasts	0	0	NA
ENSG00000136937	Fibroblasts	28.44901122	32.97802757	0.8626656387988457
ENSG00000019505	Fibroblasts	0.062188165	0.060890528	1.021310982883906
ENSG00000123584	Fibroblasts	0	0	NA
ENSG00000151892	Fibroblasts	9.1569179	7.882566766	1.1616670269761213
ENSG00000170464	Fibroblasts	15.02964468	13.65190665	1.1009190924990686
ENSG00000135723	Fibroblasts	5.644169862	7.256418624	0.7778175646223577
ENSG00000120659	Fibroblasts	0.003713021	0	Inf
ENSG00000122965	Fibroblasts	8.325939319	11.02030099	0.755509248481969
ENSG00000120158	Fibroblasts	11.5797531	9.003469914	1.2861433659031827
ENSG00000181374	Fibroblasts	1.418378196	0.299137398	4.741560919775066
ENSG00000169583	Fibroblasts	56.69387064	18.87848128	3.0030948887854607
ENSG00000121486	Fibroblasts	12.86321656	13.47108742	0.9548758878145562
ENSG00000171236	Fibroblasts	0.005897415	0.015679657	0.37611887811066275
ENSG00000171428	Fibroblasts	13.27808901	16.468262759999998	0.806283528718727
ENSG00000230453	Fibroblasts	0.067241366	0.183947649	0.3655462103785844
ENSG00000188610	Fibroblasts	0.020265174	0.410492071	0.04936800350523701
ENSG00000086475	Fibroblasts	6.649314417	16.2837414	0.40834070338405154
ENSG00000134986	Fibroblasts	65.29814	37.22120164	1.7543264892831119
ENSG00000048140	Fibroblasts	4.976573463	46.36680833	0.10733051599283976
ENSG00000131018	Fibroblasts	5.997409872	8.817997133	0.6801328897642317
ENSG00000154146	Fibroblasts	2.696827375	0.273860984	9.847431845202163
ENSG00000176222	Fibroblasts	1.5094951	10.83058089	0.1393734200714695
ENSG00000198130	Fibroblasts	21.74564662	22.03274634	0.9869694083719932
ENSG00000160410	Fibroblasts	14.21246664	21.02541381	0.6759660841129481
ENSG00000099810	Fibroblasts	24.28472914	16.82077874	1.4437339385631796
ENSG00000124541	Fibroblasts	60.36567347	45.56199697	1.324912810774018
ENSG00000162975	Fibroblasts	0.009218062	0.007542186	1.2222003010798197
ENSG00000256162	Fibroblasts	0.008268395	0.011949593	0.6919394660554548
ENSG00000187116	Fibroblasts	0	0.002014056	0
ENSG00000111358	Fibroblasts	32.509966	26.46112173	1.2285936451115067
ENSG00000137561	Fibroblasts	0.285981336	0.408091036	0.7007782841865705
ENSG00000179761	Fibroblasts	0.159475486	0.636143709	0.2506909739792774
ENSG00000187857	Fibroblasts	0	0	NA
ENSG00000205754	Fibroblasts	0	0	NA
ENSG00000162729	Fibroblasts	15.83199884	19.45198526	0.8139014413380241
ENSG00000187175	Fibroblasts	0	0	NA
ENSG00000144485	Fibroblasts	1.197170399	1.770488582	0.6761808074738547
ENSG00000160285	Fibroblasts	92.08951541	72.91866934	1.262907239579641
ENSG00000100092	Fibroblasts	2.713773359	3.751850392	0.7233159842371455
ENSG00000131791	Fibroblasts	24.68778038	25.40341631	0.9718291460775575
ENSG00000136044	Fibroblasts	19.82779681	26.23962688	0.7556432452594387
ENSG00000279486	Fibroblasts	0	6.80697e-4	0
ENSG00000104290	Fibroblasts	0.300032425	0.991443442	0.3026218262080148
ENSG00000082146	Fibroblasts	1.600871939	10.9848983	0.14573388804154883
ENSG00000125991	Fibroblasts	196.1083565	259.5043012	0.7557036842671031
ENSG00000267110	Fibroblasts	0.207486803	0.321924588	0.6445198991758901
ENSG00000154767	Fibroblasts	17.07894134	24.12330558	0.7079851176846884
ENSG00000181264	Fibroblasts	5.351242176	13.63591878	0.39243722864122255
ENSG00000198732	Fibroblasts	0.038651964	0.041235017	0.9373577801604883
ENSG00000196684	Fibroblasts	0.007139628	0.003146455	2.2691022118542934
ENSG00000171303	Fibroblasts	0.12411995	0.075392254	1.6463223131649571
ENSG00000106789	Fibroblasts	1.193335543	1.181704889	1.0098422661260567
ENSG00000184465	Fibroblasts	0.428689322	3.270234787	0.1310882398120609
ENSG00000164007	Fibroblasts	0	0.001741059	0
ENSG00000106819	Fibroblasts	46.24956375	51.9295306	0.8906216408203005
ENSG00000165819	Fibroblasts	22.26377441	44.67671204	0.49833063789624393
ENSG00000111860	Fibroblasts	3.161573516	4.174273621	0.7573948914356516
ENSG00000188766	Fibroblasts	1.972038662	1.398638802	1.4099699358977174
ENSG00000114805	Fibroblasts	0.006873547	0.019874258	0.34585175456613276
ENSG00000136709	Fibroblasts	9.863229251	13.74927125	0.7173637839896424
ENSG00000047634	Fibroblasts	5.163902198	12.87766385	0.4009968157384385
ENSG00000269226	Fibroblasts	0	0	NA
ENSG00000147679	Fibroblasts	14.9615247	10.09135501	1.4826081021997461
ENSG00000164362	Fibroblasts	0.001734095	1.69042e-4	10.258367742927794
ENSG00000145861	Fibroblasts	0.682938866	0.481564229	1.4181677642838375
ENSG00000184209	Fibroblasts	15.23027175	13.77753734	1.1054422408119562
ENSG00000131697	Fibroblasts	1.608582517	3.609504003	0.44565195541078334
ENSG00000040341	Fibroblasts	15.36316404	25.3665306	0.6056470347584703
ENSG00000123473	Fibroblasts	1.105338194	3.336938791	0.3312431732284657
ENSG00000124357	Fibroblasts	88.97058156	70.00715271	1.2708784476431252
ENSG00000241476	Fibroblasts	0	0	NA
ENSG00000146966	Fibroblasts	0.071800343	0.236393503	0.3037323026597732
ENSG00000151882	Fibroblasts	4.840674732	1.682947595	2.87630746577109
ENSG00000142961	Fibroblasts	2.745491857	3.987630059	0.6885021469841419
ENSG00000236398	Fibroblasts	0	0	NA
ENSG00000205208	Fibroblasts	16.32852992	6.815054442	2.3959500337033406
ENSG00000086189	Fibroblasts	43.44701382	43.87208525	0.9903111186172762
ENSG00000108443	Fibroblasts	8.765283381	14.10127999	0.6215948755868934
ENSG00000214706	Fibroblasts	10.68371994	24.62708049	0.43381999520155057
ENSG00000186081	Fibroblasts	0.041174439	0.024040155	1.7127360035740202
ENSG00000256222	Fibroblasts	0	0	NA
ENSG00000188487	Fibroblasts	0.003382456	0.01285023	0.26322143650347113
ENSG00000100012	Fibroblasts	0	0.00116343	0
ENSG00000156735	Fibroblasts	16.45892492	8.634679278	1.9061420106170157
ENSG00000064042	Fibroblasts	13.2810391	41.3038838	0.3215445589646947
ENSG00000242550	Fibroblasts	0.270617769	0.244069325	1.1087741935616038
ENSG00000139200	Fibroblasts	2.185747448	2.009205612	1.0878664856128222
ENSG00000155363	Fibroblasts	9.858356885	16.2779476	0.6056265278185315
ENSG00000214265	Fibroblasts	315.3890164	251.0919328	1.2560698899522749
ENSG00000166971	Fibroblasts	10.12208104	19.00620116	0.5325672897381877
ENSG00000185982	Fibroblasts	0.012680147	0	Inf
ENSG00000101363	Fibroblasts	134.1778753	84.8292119	1.58174138713176
ENSG00000137806	Fibroblasts	28.29019884	26.136566470000002	1.0823992077334248
ENSG00000115221	Fibroblasts	0.059252327	0.343541727	0.17247490579215724
ENSG00000142973	Fibroblasts	0.001242493	7.5904e-4	1.6369269076728499
ENSG00000196589	Fibroblasts	0	0.002769799	0
ENSG00000100097	Fibroblasts	4698.470622	4080.677407	1.1513947693930022
ENSG00000122852	Fibroblasts	0	0	NA
ENSG00000273049	Fibroblasts	0.533618374	0.453146094	1.177585730221477
ENSG00000183765	Fibroblasts	2.866426344	5.569161636	0.5146962022920896
ENSG00000135362	Fibroblasts	5.806993713	7.443386381	0.7801548133821108
ENSG00000225663	Fibroblasts	57.99020999	54.26310511	1.0686858017513845
ENSG00000102362	Fibroblasts	3.642254284	4.507014831	0.8081300862264679
ENSG00000108849	Fibroblasts	0	0.011315779	0
ENSG00000159176	Fibroblasts	666.5597249	441.8132476	1.5086911235026534
ENSG00000243927	Fibroblasts	88.23477522	43.40151701	2.0329882754943824
ENSG00000125965	Fibroblasts	2.393720548	3.650613653	0.6557036091816753
ENSG00000196415	Fibroblasts	0	0.005367906	0
ENSG00000170345	Fibroblasts	129.9064309	62.44213123	2.0804291644290824
ENSG00000188107	Fibroblasts	0.002189504	0.011101839	0.1972199380661168
ENSG00000171786	Fibroblasts	0	0.106534154	0
ENSG00000150961	Fibroblasts	93.34438285	116.3876687	0.8020126521358872
ENSG00000158985	Fibroblasts	23.04041163	14.91329545	1.5449577665277194
ENSG00000185129	Fibroblasts	35.73280797	12.71230215	2.810884098597358
ENSG00000115129	Fibroblasts	65.75472626	94.74758177	0.6939989921813495
ENSG00000175202	Fibroblasts	0.014377479	0.040865985	0.35182019961099675
ENSG00000050393	Fibroblasts	7.536188466	13.73601101	0.5486446145473787
ENSG00000144048	Fibroblasts	29.16874341	32.70341783	0.8919172779318033
ENSG00000118412	Fibroblasts	1.99372643	7.242847689	0.27526830821362586
ENSG00000142920	Fibroblasts	2.175425635	5.158576934	0.42171041797629216
ENSG00000213024	Fibroblasts	14.8214433	16.61997928	0.8917847038374889
ENSG00000180988	Fibroblasts	0	0.003887142	0
ENSG00000116514	Fibroblasts	5.248212498	11.81496557	0.4442004055708814
ENSG00000164500	Fibroblasts	0.001185255	0	Inf
ENSG00000276430	Fibroblasts	0	0	NA
ENSG00000237521	Fibroblasts	0	8.89005e-4	0
ENSG00000169306	Fibroblasts	0.035153952	0.026581412	1.3225013027900852
ENSG00000259680	Fibroblasts	0	0	NA
ENSG00000119547	Fibroblasts	0.045467665	0.034833423	1.3052884581569832
ENSG00000173372	Fibroblasts	0.00633479	0.00685078	0.9246815691059996
ENSG00000124875	Fibroblasts	132.8586266	14.06823334	9.443874251235586
ENSG00000001036	Fibroblasts	61.52028215	101.6084542	0.6054642070324893
ENSG00000176679	Fibroblasts	0	0	NA
ENSG00000146842	Fibroblasts	19.6938388	10.33975542	1.9046716290703134
ENSG00000119698	Fibroblasts	2.178620832	7.787024519	0.27977577657348585
ENSG00000063180	Fibroblasts	1.238060421	4.205129645	0.2944167066221331
ENSG00000185033	Fibroblasts	5.079360985	6.353130266	0.7995052473869737
ENSG00000109536	Fibroblasts	15.80590292	15.04561137	1.050532446392705
ENSG00000151148	Fibroblasts	6.826428536	17.71225721	0.3854070350867494
ENSG00000105928	Fibroblasts	58.86637953	49.43933736	1.1906789749497564
ENSG00000171148	Fibroblasts	30.36321253	111.5931966	0.2720883840153388
ENSG00000213920	Fibroblasts	15.70684595	14.62438446	1.0740175761216277
ENSG00000197520	Fibroblasts	0	0.012401829	0
ENSG00000070214	Fibroblasts	31.03199771	45.88530257	0.6762949348031291
ENSG00000138443	Fibroblasts	6.440827344	20.95311058	0.3073924188682442
ENSG00000154556	Fibroblasts	17.17574826	14.13758194	1.214899997248044
ENSG00000122877	Fibroblasts	1.964861736	2.058547767	0.9544892605836726
ENSG00000163283	Fibroblasts	0.061745299	0.010641041	5.802561892205847
ENSG00000124003	Fibroblasts	0.003842898	0.013952671	0.2754238238685625
ENSG00000198168	Fibroblasts	33.9201584	30.25049455	1.121309218397555
ENSG00000116791	Fibroblasts	38.3293214	41.91979682	0.9143489307589634
ENSG00000184163	Fibroblasts	0.089008813	0.555536915	0.16022123930324234
ENSG00000179242	Fibroblasts	1.932297237	2.674575192	0.7224688402030165
ENSG00000154252	Fibroblasts	0.130768083	0.246590729	0.5303041340211943
ENSG00000274290	Fibroblasts	10.16329558	0.109678342	92.66456252593606
ENSG00000177156	Fibroblasts	401.7138376	242.411851	1.6571542849198406
ENSG00000177138	Fibroblasts	0	0	NA
ENSG00000198780	Fibroblasts	0.130723414	0.191219107	0.6836315473432266
ENSG00000183146	Fibroblasts	0	0	NA
ENSG00000165091	Fibroblasts	0.008599732	0.058799289	0.14625571407844745
ENSG00000119787	Fibroblasts	9.99362933	12.48380842	0.8005272905333481
ENSG00000009830	Fibroblasts	5.177498227	15.52359784	0.3335243724015463
ENSG00000198000	Fibroblasts	7.44126191	21.67797577	0.3432636879453436
ENSG00000175395	Fibroblasts	3.985124965	22.58708352	0.1764337994974572
ENSG00000188306	Fibroblasts	0.008393847	0.035576803	0.23593595523465108
ENSG00000105708	Fibroblasts	2.830387485	4.411444511	0.6416010624053841
ENSG00000258890	Fibroblasts	2.119668169	10.32253333	0.2053437950972448
ENSG00000130669	Fibroblasts	14.59014541	15.54094547	0.9388196772303583
ENSG00000135912	Fibroblasts	1.556275191	4.791591275	0.32479297621227093
ENSG00000228049	Fibroblasts	0.622789096	1.435511434	0.43384474776673915
ENSG00000111452	Fibroblasts	5.320495467	4.985820313	1.0671253942159469
ENSG00000132423	Fibroblasts	4.886291073	6.281531186	0.7778821641274902
ENSG00000152086	Fibroblasts	0.007138124	0	Inf
ENSG00000116205	Fibroblasts	7.29041466	4.978170166	1.4644767890403205
ENSG00000148303	Fibroblasts	58.37360948	214.765118	0.27180209721021825
ENSG00000205883	Fibroblasts	0	0	NA
ENSG00000164066	Fibroblasts	4.702387953	7.370881014	0.6379682352853674
ENSG00000161992	Fibroblasts	0	0.001011481	0
ENSG00000133816	Fibroblasts	103.8117229	174.2360773	0.5958107213424967
ENSG00000138792	Fibroblasts	0.167717269	0.261210956	0.6420759357429097
ENSG00000211846	Fibroblasts	0	0	NA
ENSG00000067334	Fibroblasts	32.83985251	55.2892851	0.5939641370041878
ENSG00000162441	Fibroblasts	30.43207891	32.30866882	0.941916829800232
ENSG00000115295	Fibroblasts	36.5038798	53.85383622	0.677832488123536
ENSG00000184305	Fibroblasts	0.010662334	0.009387146	1.1358440573950805
ENSG00000221954	Fibroblasts	0	0	NA
ENSG00000188739	Fibroblasts	32.37986595	59.73108977	0.5420940095799629
ENSG00000148411	Fibroblasts	30.30866175	19.03764281	1.5920385760194855
ENSG00000103342	Fibroblasts	81.28151945	76.19407863	1.066769503765571
ENSG00000099849	Fibroblasts	5.992981888	16.68854444	0.3591075248980791
