Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-3.8958658768746814	0.18075953811253573	0.009904399812203844	629.0852961699156	-4.224998904282611	-3.9023467387509103	-3.511124826350771
H_X	-4.170031515501038	0.20821552652864528	0.01112708065429589	662.2964635354974	-4.559694504891237	-4.1769094456194065	-3.7484749646377216
Q	0.6208718620377074	0.06422172280319044	0.00500246147585936	289.71687974527003	0.5012072982036708	0.6180720717222623	0.7561502980539174
Sigma_Y	-2.3820991301434002	0.08130407706741545	0.004600374589995672	602.3574443900671	-2.5232944831576765	-2.3889842581099496	-2.2009996286625086
Sigma_X	-2.4081985541356916	0.08350430095347532	0.004142376573967471	759.3732083740164	-2.5579053047846716	-2.4139441165931332	-2.229705760575212
Psi_Y_1	0.07972002060169975	0.19271925264482467	0.0038962576058010874	3436.639330514195	-0.2945869759476071	0.07636255953260772	0.46112159884531556
Psi_X_1	-0.7709364393857766	0.20417019299226835	0.003449485145798471	5090.542817780528	-1.1709133225513015	-0.7721290288639784	-0.3678678491113346
Psi_Y_2	0.25333721125274816	0.1885719161939893	0.003496096939452147	4820.8269372874065	-0.11447545697273018	0.2528642513334268	0.617173704243704
Psi_X_2	-0.5863417600797557	0.20545381823053055	0.0036709047227199416	4784.595702689623	-0.9874760774513456	-0.5836527510060157	-0.18433754281072562
Psi_Y_3	-0.6107569928080314	0.19105199743838136	0.0038858836570733533	3949.7349624558374	-0.9726769699855414	-0.612828259673402	-0.220109752075409
Psi_X_3	-0.3104452572643797	0.2043581001564484	0.0035403294887291223	5077.888632717208	-0.7117381789458829	-0.31421049040341364	0.09351984162121715
Psi_Y_4	0.5350624791383246	0.1925081977608044	0.004064930222131054	2563.315683356474	0.16814201799034625	0.5361825661876559	0.9210861960954609
Psi_X_4	-0.9742190914240191	0.20115562785731986	0.0034739711664977684	5237.18821111336	-1.3673473097592206	-0.9763679213752989	-0.5754409454640601
Psi_Y_5	0.03111652213000256	0.19176785206707106	0.003909790486685944	2869.3862852191405	-0.34009578850098027	0.028237818999899175	0.41037808116663804
Psi_X_5	-0.9076713369015732	0.20510326597081885	0.0036575794379202827	4922.170157136679	-1.3157986810653197	-0.9069008959240475	-0.5059876564812322
Psi_Y_6	0.05076121491123057	0.1990260290399863	0.005035438984007049	1952.0906146097693	-0.3234965440925411	0.04676941993385983	0.45487268045303964
Psi_X_6	-1.2496225243964383	0.2087503361705766	0.00364772657339845	4689.748255911117	-1.6621400765216905	-1.250270126522889	-0.8347230281776832
Psi_Y_7	-0.479188818101406	0.19478703640325462	0.004210865710051029	2038.8416653213246	-0.8510213893590209	-0.4833743177537681	-0.08277595882441817
Psi_X_7	-0.9344207505764832	0.2030276706722327	0.003476743992261676	4943.6490225857715	-1.3221347757528323	-0.9367942925145836	-0.5235409125516052
Psi_Y_8	0.20103655796386047	0.18773733780233748	0.003461409486114598	4848.599245701312	-0.16710722676690498	0.20321153839676961	0.5663750683993628
Psi_X_8	-0.29977945978726783	0.20490833451456764	0.003344426756289631	5314.587427155807	-0.7056096986053761	-0.2991907649133412	0.10364789054334589
Psi_Y_9	-0.7095453559876858	0.1955798195690457	0.005029304841437513	2463.425995140129	-1.0860228932483853	-0.7093096042012693	-0.3202775913006751
Psi_X_9	-0.9666303155798848	0.20691341547303083	0.00376903707725716	4832.193989666433	-1.3695829122843108	-0.9672847792147222	-0.5577028823042312
Psi_Y_10	0.3546333732845034	0.1887105057467418	0.0034465917719049065	4189.666436195292	-0.013785841385614034	0.352667230897851	0.7295866402469229
Psi_X_10	-0.45406958835341565	0.20172907103582205	0.0032804579956446744	6720.125373847928	-0.8506349050820317	-0.4564547602895649	-0.05382000571670867
Psi_Y_11	-0.37181641902162216	0.19357809189708328	0.0040498787408158815	3095.3522064221215	-0.7392368635247065	-0.375204614044095	0.02032526596640147
Psi_X_11	-0.8067091244608104	0.2035229602189273	0.0035380528087800523	5000.454065814428	-1.2042615211195653	-0.8049915063118425	-0.40572283549504307
Psi_Y_12	0.35627347223066924	0.18674650073553353	0.003525710014337632	3429.042552686619	-0.0037633286015232776	0.3534379972894401	0.7234029595744571
Psi_X_12	-0.7654388003642751	0.20423762518039473	0.003731460712538442	4759.752914521737	-1.1633261317592887	-0.7647522019370763	-0.36177092564639024
Psi_Y_13	-0.0881348371631195	0.19175442996848796	0.003766078839911492	4070.7099630169764	-0.45558532581498906	-0.08955863385544738	0.2901061530453252
Psi_X_13	-0.586101688538115	0.20729429515110157	0.003556909575480184	5101.30961669489	-0.9986926741329301	-0.5867238305727824	-0.18300587496228357
Psi_Y_14	0.2838240975022984	0.19637013344031007	0.004090018320274165	2615.120689467364	-0.09297753112904514	0.28148558775349525	0.6782905526750299
Psi_X_14	-0.8847464875564538	0.2013477523778958	0.0035152910674213647	4941.691964673908	-1.2731238154805218	-0.8865846934353521	-0.48586635688909297
Psi_Y_15	-0.5170127267363722	0.1973132248137982	0.003907532148881376	3513.993703492804	-0.892662433593071	-0.5194631817246722	-0.12390233449756159
Psi_X_15	-0.5454846722761384	0.2049209541819363	0.0034560999454385766	4997.7598687990785	-0.9436213432863944	-0.5461201062208161	-0.13580363203091556
Psi_Y_16	0.694040592479408	0.1898079912586764	0.0038485145091233493	2792.457408208663	0.3263746144686071	0.6916792933058324	1.0703456656287016
Psi_X_16	-0.8212768471818135	0.20523405298892872	0.0034861146417427542	5104.69025990567	-1.2236753927282853	-0.8211728883263412	-0.41413920162962226
Psi_Y_17	-0.750683866009363	0.18966387419045475	0.0033747752678955447	4859.497651130305	-1.12240048184718	-0.75092254554072	-0.37148457221160125
Psi_X_17	-0.4479953648276893	0.20323017705279778	0.00345463937286184	5218.616960948608	-0.8502053171055105	-0.44422022159404484	-0.053153745220293334
Psi_Y_18	0.21886732937055453	0.19310372089870506	0.004078694804566931	3204.8168853839784	-0.15661346616424152	0.21599625521751298	0.601496131457894
Psi_X_18	-0.6691674191349835	0.20138570718875307	0.0036887292279166395	4557.321721094512	-1.0589154479745753	-0.6700950154072804	-0.27270399931901207
Psi_Y_19	0.10036311836950708	0.18622578472515153	0.0030936371497753026	5168.740704432493	-0.2647918932721088	0.09859230414206732	0.46351595237559307
Psi_X_19	0.16056399396127183	0.20075050607243716	0.0035425275605817166	4989.967638868892	-0.23319861284481286	0.1617831383665641	0.558627906078573
