Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-3.8219140975566037	0.3027752349411923	0.026518853859837665	208.69410558510214	-4.287111446871579	-3.857587824470309	-3.1259046782835505
H_X	-4.518873107538106	0.18454329717492307	0.008497557717125714	947.5975733800012	-4.885587305572803	-4.517816405794674	-4.163789125999758
Q	0.6221261321421012	0.06061235309560902	0.006026422934589215	132.32983523096885	0.5030961281254966	0.6200592651476086	0.7436496489822797
C	0.1023690498121484	0.11516564155866803	0.01042537481045942	184.57355282515994	-0.17332606524508856	0.12171628365109284	0.256087063821315
Sigma_Y	-2.6177057773745025	0.1260939077074392	0.01104728319658468	206.0951112143407	-2.8039650988770646	-2.6353240911409643	-2.3141163627815913
Sigma_X	-2.5677448917675267	0.06213272902305582	0.0025602316350096465	1147.8058356234558	-2.682121330512048	-2.5704506434352323	-2.4400395852797403
Psi_Y_1	0.7145414697059967	0.1396950603468384	0.0023037640139611433	5351.233209613751	0.44016699658253666	0.7142501135178404	0.9819106602906971
Psi_X_1	0.13678436713551162	0.22872427861276295	0.00391859471550471	4998.318380725745	-0.31446846840679155	0.13566189536525974	0.5816044172854931
Psi_Y_2	0.44625952690704934	0.1551552012787811	0.0046594296083437795	835.4073302494066	0.13377208133103052	0.450075941473578	0.7430910946227576
Psi_X_2	0.981521207654216	0.22591492846344752	0.003975907934433913	4833.369997182989	0.5378823888115934	0.9804523844853016	1.4245123195420684
Psi_Y_3	-0.38799359279339546	0.17505530840154157	0.008063026973908207	435.5146828302627	-0.743695104817838	-0.3837761379168043	-0.057612784689714834
Psi_X_3	1.7578748269774953	0.22934641064667297	0.003920625918034306	5252.985472608244	1.3087960593307586	1.755140640923243	2.2093558129262245
Psi_Y_4	0.8402293021190481	0.14637048179042048	0.003417734309993662	1363.2304119191124	0.5535543893088196	0.842249092063224	1.1238181407027323
Psi_X_4	0.6599264870970151	0.22969375560336347	0.0037756421965024637	5403.054225426497	0.21348403187162396	0.660717677688467	1.114028291259081
Psi_Y_5	0.2908318778768475	0.16384602548005636	0.005936107115999739	525.1435807933792	-0.040365821157754694	0.29513667886537986	0.6001104482313128
Psi_X_5	1.2937459823414732	0.23211268810520302	0.004274406763338358	3762.717543020217	0.8483994247901266	1.2882706482107924	1.757178975753826
Psi_Y_6	0.8896544059095912	0.1431705899055412	0.0026030970461412427	4843.8836027150855	0.6055746416632543	0.8904532862465576	1.16900317856425
Psi_X_6	0.34116987360373346	0.23010276758382603	0.003994530899331878	4980.104834768119	-0.11110191189262894	0.33783399287552013	0.7990242696291134
Psi_Y_7	0.8577131959415573	0.14576718577562817	0.0032517621701368777	1732.1436423805044	0.5697357713399813	0.8590451456020513	1.142169107548757
Psi_X_7	0.3920319806095301	0.22961741105778058	0.003923161827432828	5164.32680417626	-0.06579659199587197	0.39479999819577005	0.842916350715658
Psi_Y_8	0.5087290337648539	0.15562492590321442	0.00291565567415026	3631.5051702850324	0.19817223479893473	0.5106361248909341	0.8113671999283676
Psi_X_8	0.8674785122162605	0.24430370212414382	0.004632057923933547	3533.91764926383	0.41115740209545826	0.860845245961728	1.3655611771459515
Psi_Y_9	0.8231654752958559	0.14147209334048605	0.002608100326727556	3234.70510595798	0.547728270307315	0.821344196623309	1.100408461592905
Psi_X_9	0.37910079897234134	0.22534129503691774	0.0037606962997285024	5385.268827311168	-0.05261643223715599	0.37631136978694957	0.8367125618630418
Psi_Y_10	0.6171749203156255	0.15340456004813643	0.004710856268920303	836.0843014128797	0.31155662320957694	0.6202686705912344	0.9108351190810601
Psi_X_10	0.804822797497891	0.23294565561689917	0.0039946313506771325	5005.022484683722	0.34245441565009926	0.8086826060599956	1.2604874139615996
Psi_Y_11	0.6939699497597472	0.14311642054949333	0.0026735074899227065	4411.816571867514	0.4099302973501248	0.6947264892886245	0.9754372525056599
Psi_X_11	-0.16369013485109904	0.22881015323039983	0.00397023322048063	5165.081678063224	-0.6293366219495496	-0.16007840766543666	0.2690529245327008
Psi_Y_12	0.4482071117844634	0.14904145455819176	0.0032959954642513578	1787.2315445078889	0.14833304985219323	0.45014735729373057	0.7357414621791212
Psi_X_12	0.47526600283772563	0.2247139743281322	0.0038125038908266074	5080.727743784013	0.03389808821786923	0.47782841350183436	0.9120632603036394
Psi_Y_13	0.5933841079144015	0.14326356826526498	0.002596691925729916	4338.688651373429	0.3095854223876622	0.5936556164741086	0.8663441543559773
Psi_X_13	0.2543192365176426	0.2294321422818553	0.003833836550500411	5327.56646313981	-0.19179951612653098	0.25296814781000976	0.7054669738099322
Psi_Y_14	-5.389719284630021e-4	0.17289007065455544	0.008029481450860007	436.24689337195167	-0.3494133580651658	0.004051095093540173	0.3270865318785845
Psi_X_14	1.5925737926873615	0.22968903967620424	0.00399361725293212	5002.595825393985	1.1366233699536936	1.5926242135346693	2.0406210185528835
Psi_Y_15	1.0485113311999532	0.14230559065005244	0.0024971314290697195	5030.766350472215	0.7625714522831005	1.0479737286994169	1.3232713873344508
Psi_X_15	0.10307130940888276	0.22974827841645418	0.0036676230866816784	5363.338669762675	-0.34506354544333395	0.10191426075313989	0.5618055677779586
Psi_Y_16	0.6030888970181157	0.1420373955712292	0.0024705688070999743	5047.110526908064	0.3249946791337113	0.6026384112807426	0.8795402220646158
Psi_X_16	0.29736791953656144	0.2270375083877176	0.0037680289612258134	5301.469122290658	-0.14615521761361516	0.2973394430764954	0.7384019699474014
Psi_Y_17	0.6154730529321667	0.14255538418365954	0.0026183392437300656	4970.5637091771705	0.3337425662148432	0.6164573641043847	0.8908197994304987
Psi_X_17	0.28343113367976747	0.23059279809797575	0.0038884393169545586	5010.943213462853	-0.16513801576391	0.2833363452567256	0.7326639295825901
Psi_Y_18	1.163077951639597	0.14354285129634392	0.002577665053499386	4726.812051729493	0.8782095268681493	1.1614039212886063	1.4489568505829706
Psi_X_18	-0.4435842097622989	0.23044824790870663	0.003885791273986968	5239.8287358584175	-0.8973920526446272	-0.44355080687750725	0.012576054164240593
Psi_Y_19	0.380252635787407	0.15565365964978256	0.004100077947152299	785.9735959329737	0.061607441767810904	0.38326340586618346	0.6700756632786898
Psi_X_19	1.088071582142585	0.2270622251031774	0.003994639525008588	5233.345014259547	0.6419071281280501	1.0911737101836452	1.5384895933315363
Psi_Y_20	0.16151326910641337	0.15944700255052138	0.004885828136603943	603.2640145889591	-0.1542389216163563	0.16467249987575344	0.47660058692774954
Psi_X_20	1.2405861836888596	0.22670045208303508	0.0037836418118469984	5488.033512894876	0.7892968802200147	1.242713241012234	1.6770505577924584
Psi_Y_21	0.4579354562544436	0.15071107084217095	0.0038240084308839707	993.1032352638096	0.1598744219230581	0.46076499000684296	0.7525625747093857
Psi_X_21	0.968118764723076	0.22546717258883722	0.003821632253068006	5204.379902268278	0.5211132402727148	0.9676050273510486	1.4083300169271293
Psi_Y_22	0.8296242546957039	0.14574788804325772	0.0032510611116213094	1985.551022503521	0.5392521514927667	0.8316187599278585	1.1096347069835193
Psi_X_22	0.5084871820161915	0.2256934289810056	0.0040235777084906554	4968.236722462315	0.06981499889955077	0.5100970167192149	0.9527832717054122
Psi_Y_23	0.6479235750326121	0.15194190908731978	0.0035051249885346457	1272.2523453658664	0.3379363178956787	0.6517194174941066	0.9331955115220874
Psi_X_23	0.7720184867731058	0.2279712594701839	0.003942523475074776	4965.392343623855	0.32258082449184067	0.7728495278961401	1.2182674663204136
Psi_Y_24	0.6259848872113127	0.14993764650445832	0.003050712942695312	1649.3812279005122	0.3229852494689175	0.6310740966467423	0.911096486835851
Psi_X_24	0.03468961103909751	0.23393151810627502	0.004057846911623197	5200.036904176007	-0.42510055088253795	0.03907913980766529	0.48832754119265137
Psi_Y_25	0.6475544088009831	0.14710296469237988	0.0029166874252969936	2679.7228938469934	0.35830208481914394	0.646612650327127	0.9345390917000431
Psi_X_25	0.6118736816958483	0.23038904047419506	0.0039745584279682	4662.79839382123	0.1584507671749359	0.6124468346122669	1.067615873617508
Psi_Y_26	0.5893019467706397	0.14342090398043808	0.002624163977590891	4872.345233045665	0.3048629408251052	0.5914858953483393	0.8686691055514094
Psi_X_26	0.3355153981897394	0.22379879923697318	0.003626576304837335	5297.20340147898	-0.10020453485365774	0.3347375628792374	0.7711592040021354
Psi_Y_27	0.43255079154906606	0.15096701180848926	0.004028378671191754	1418.865473120251	0.13071141616049606	0.4344329026722787	0.7213192036153917
Psi_X_27	0.6703539344571185	0.22698866480665134	0.003841923124253922	5077.218372234029	0.22256255219283116	0.6719678721654654	1.1166480346665868
Psi_Y_28	0.7373932317707932	0.14064224775087428	0.002384821977802786	5238.848033871777	0.4579577217591168	0.7385807691368691	1.0092342532823928
Psi_X_28	0.17001319901283374	0.2330641232958474	0.004301742262574705	4799.959838784095	-0.28793498203770784	0.1701719350865318	0.6357022763305051
Psi_Y_29	0.5529650604362233	0.1440126886961703	0.002730829455884427	3642.178452923223	0.26775218426429925	0.551512073478374	0.8294225302242588
Psi_X_29	0.35060761504163057	0.22908842563076975	0.00390652117859367	5241.651211455987	-0.10049630840166095	0.34838972747517416	0.797948546579225
Psi_Y_30	0.45765957319361894	0.15460352780163616	0.00419471397580427	815.5609559894727	0.14362476032622432	0.460505601536792	0.7537163415405913
Psi_X_30	0.9191660770498064	0.22816523651046114	0.003934555033027774	5280.921130066473	0.4622609310487949	0.921334190800186	1.3570578449257817
Psi_Y_31	0.6908090322592445	0.15563663682522383	0.003948543358447321	1233.3471815129021	0.36980441785847584	0.6944393033976317	0.9868506589642906
Psi_X_31	0.920034199304521	0.2284998318657827	0.003960094283027052	5305.198540609023	0.47248054758597235	0.9181186386584435	1.3745807333330127
Psi_Y_32	0.8348575905791236	0.1466252829561693	0.0031496200458059355	2486.9984656443144	0.549746684933824	0.8360430663169518	1.1205530199339273
Psi_X_32	0.5990169140722835	0.22819966879773507	0.004009551507629714	5020.018157220342	0.15481065786041132	0.6000929514750728	1.0481165908142103
Psi_Y_33	0.8889201986322508	0.14140988466805526	0.002402265142576122	5070.5618330500065	0.5992622763485469	0.890795778086213	1.1623649868653367
Psi_X_33	0.08252928654798866	0.23312269599422325	0.0040950078671273945	5082.967374469871	-0.3760313584072627	0.0827004745070865	0.5267991875700323
Psi_Y_34	0.7646959623130818	0.13932442436263295	0.002324513965284888	5290.444676396742	0.48307821191090095	0.7669142440329049	1.0333408954827679
Psi_X_34	0.11069267500291594	0.23081887238384688	0.0038842019957062387	5163.16665210623	-0.3441506597701928	0.10763595931733083	0.5715821364667829
Psi_Y_35	0.4668235007630873	0.14637469160397662	0.003086511999111458	2243.817800406681	0.17666831173519798	0.4692342191059113	0.7551761594896463
Psi_X_35	0.61845673284348	0.22587181571797263	0.0038864039605133833	5217.564910263838	0.17142645606216195	0.6220755401030288	1.0561234247512166
Psi_Y_36	0.8072515475749278	0.14253412334802873	0.002760312050837548	3507.409375922499	0.5283377595252962	0.806331092694541	1.0879616563473595
Psi_X_36	0.4702298492136098	0.22980859153083158	0.0038387735520663104	5361.472904347575	0.019719945546486158	0.4666168261269477	0.9280090614132833
Psi_Y_37	0.8788319365719864	0.13995521490554833	0.002482485184909621	4459.7652581791845	0.6031138074302873	0.8805342245650531	1.1485634468116275
Psi_X_37	0.10909586365253354	0.2298034636042856	0.0038805432935594803	5227.764929944595	-0.33786041552604096	0.10994918601755678	0.5663678737179949
Psi_Y_38	1.0167472611348232	0.14639203774530343	0.0028007568394836473	2046.7662383043944	0.7293464408338749	1.0161837875889974	1.309398268049528
Psi_X_38	0.5716122160282554	0.23084218388767636	0.004166205901578952	4658.604830510228	0.12005925448668817	0.5719000698530485	1.0318846184509736
Psi_Y_39	0.8704709608239612	0.14330477695762192	0.0026533438255833645	4867.394919634826	0.5849861884230976	0.872598288841956	1.1461767685163082
Psi_X_39	0.070677917822873	0.22915570391222012	0.003927422962231272	5177.801926104026	-0.3878871035163363	0.07368839086466733	0.514889203419939
Psi_Y_40	0.39140627075416057	0.15410001280649874	0.003963094974476103	865.1328089291959	0.0805845346109628	0.3939458709350665	0.6883089363162156
Psi_X_40	0.8530856290319556	0.22949640513584496	0.0038320486115705726	5262.531061511678	0.396531274995479	0.8522699337562845	1.3083247760628214
Psi_Y_41	1.0460547175442585	0.13868535290142797	0.0023897869865547737	5257.407796144776	0.7714332819066486	1.0466100754956527	1.3176071616809464
Psi_X_41	-0.11196791310683087	0.2303112298086456	0.003817314220730587	5842.580809606473	-0.5716072701266133	-0.11028622911804344	0.3311583227214532
Psi_Y_42	0.31816975926051116	0.16078234106694764	0.006344756819236215	630.2419053324595	-0.007699631234181972	0.3204800654670735	0.6288348972558622
Psi_X_42	1.1832187813354662	0.22662087160509065	0.004041075183065827	5113.212734962142	0.7341985332051446	1.1836905935955158	1.6232493051935055
Psi_Y_43	0.8680411432599676	0.14286982927213382	0.0026321983238689318	4836.51688167679	0.5866807839237229	0.8677447062079414	1.1507956109572708
Psi_X_43	-0.15721002036638326	0.2328736208838627	0.004074218168846431	4954.010743938948	-0.6162199593660787	-0.1584689791237721	0.30813864345412595
Psi_Y_44	0.4344266277955143	0.15783560485350348	0.00473521139868989	742.0877120302194	0.12070853339987007	0.43569384407084577	0.734434207271128
Psi_X_44	1.0572085655395789	0.23129205292852734	0.003996182954167827	5123.806893820652	0.6042977571222606	1.0576546636135664	1.5164982289954725
Psi_Y_45	0.7217118152866893	0.13967262946392411	0.002527642950236938	4886.618390953008	0.44202322387776055	0.7225158518388918	0.9912170055843874
Psi_X_45	0.3000978278378527	0.2271406178510793	0.003840436768730635	5163.876151398601	-0.14030449576955678	0.3017744952805611	0.7477988447448686
Psi_Y_46	0.23667793840944598	0.15349426988703094	0.004534015702885488	1260.0802410742021	-0.06798920399400367	0.23851444145637943	0.5288058869492246
Psi_X_46	0.9684028833570177	0.2285869676055723	0.003904328037450406	5268.878706573354	0.5158428184478759	0.9690050359287505	1.4093590116479369
Psi_Y_47	0.56042121794793065	0.14296030936968543	0.002652550502352964	4062.306723396563	0.2845469547756193	0.5604668347039128	0.845052652698415
Psi_X_47	0.42840176052153495	0.2291065833280761	0.0039258590837927	5119.701220931223	-0.021492127541482556	0.42754947887093525	0.8835733062158303
Psi_Y_48	0.4198325098461263	0.14536315522234242	0.003126488257732251	1719.3962521522951	0.12986169553358004	0.42128498288501476	0.7000983104420803
Psi_X_48	0.6528247393241823	0.22853447492003778	0.0038245293183341352	5165.619130821219	0.201627385030211	0.6549188342236628	1.0928444434848015
Psi_Y_49	0.3561858028389829	0.15454686739537513	0.0051464141900837744	831.5321655370146	0.04601183923351327	0.35816852337088195	0.6555254017878132
Psi_X_49	1.0115435927851824	0.22997988584123716	0.003946115197954138	4975.577472624362	0.5718942004574291	1.010521953902677	1.4644825209972467
Psi_Y_50	0.8690801308333406	0.1451290419778692	0.0026440207714731596	4767.8752152249	0.5827928285663169	0.8665415210761338	1.156767038804372
