Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-2.927449209122773	0.17849652729872903	0.00894801549125619	715.4442336423451	-3.241170490321438	-2.9408681558038565	-2.5432402537152288
H_X	-3.4989186326715505	0.15261499905505901	0.005644960414085529	1384.2023269084473	-3.795530310356371	-3.5033032116085465	-3.1892073352799972
Q	0.8180595762209895	0.05361595781514905	0.0048753055171717775	180.19534878525735	0.7219615754928136	0.8147312688689954	0.9278257209429145
Sigma_Y	-2.039537185945899	0.09374103267467204	0.005465702815969953	581.1798254728213	-2.2043224369578427	-2.0463630506536745	-1.833162001347847
Sigma_X	-2.32052129150765	0.07208653174074163	0.00251712562972855	1556.1786841470444	-2.4514960394765857	-2.32402567182811	-2.1692088624354504
Psi_Y_1	-0.5111111333016455	0.1536741788395822	0.00327206978209207	3134.378619211859	-0.815258716041044	-0.5106112421390738	-0.21262489278837532
Psi_X_1	0.7716536639635916	0.13784402153961428	0.0023562352062182533	5095.914821480555	0.4952546170340615	0.7729589745772574	1.0366246563826325
Psi_Y_2	0.12577999449448113	0.1557676882194307	0.0041849800146497	1678.1766194672562	-0.17705239412938195	0.1278322862785652	0.42792317903544114
Psi_X_2	1.0830090507734285	0.13629114307656442	0.0023303661513802763	5059.1763041518525	0.814086999777604	1.0846944407762242	1.351276690460544
Psi_Y_3	1.212050919287339	0.15059306017298946	0.0032360857740613013	2217.8177225359514	0.9154471424491955	1.2139001491185684	1.5026528496760756
Psi_X_3	0.7286059801380342	0.1362851245230958	0.0023512097659850227	5011.688639095281	0.46417975611601897	0.7293268622818232	0.9935321747344856
Psi_Y_4	-0.3551473289576842	0.16076013947443818	0.004171627225888734	1163.039889760115	-0.6734827290336084	-0.35403286228290665	-0.043603174979429574
Psi_X_4	1.266223626955897	0.13231622077626076	0.002177814821006399	5018.429315766627	1.005912884260943	1.26685522321187	1.5268078263614544
Psi_Y_5	0.3918911857161129	0.16298538543415939	0.004094907552837417	1172.0373972248324	0.06915845445118311	0.39495702601115723	0.7073473534529027
