Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-4.280357341849528	0.21458694405885295	0.011052302041528815	738.400959981899	-4.675117136862014	-4.293574260079655	-3.8117951732144584
H_X	-4.433531659118403	0.19753926210789916	0.009671258769549785	820.5649339836418	-4.807982430270695	-4.4379153024914055	-4.024374330412023
Q	0.5346543114885628	0.08813383976337329	0.008175106564879134	159.1098520541035	0.37211605131813724	0.5309271522576438	0.714892948895112
C	0.2598041391877578	0.07508525708264654	0.005488194007933536	339.18681701883884	0.09764118304265992	0.2668550806941603	0.3890169377903699
Sigma_Y	-2.6030827126209104	0.0798270645385713	0.0038597291830692907	824.570844362027	-2.7378931804230575	-2.611617751004877	-2.421385406238176
Sigma_X	-2.588232188195198	0.07073675051221119	0.0032721945652362575	948.9710905231113	-2.710247371472067	-2.594130069100798	-2.43429456391287
Psi_Y_1	0.4769528329242103	0.18816149199420876	0.00340140442679546	4175.960447664185	0.09608675087976146	0.47862626084654886	0.839362653901428
Psi_X_1	0.20903543991431495	0.21136244716508487	0.0036190034406871434	5171.229822674975	-0.20699694947436437	0.2070177373637465	0.6219404560615623
Psi_Y_2	-0.809218425617267	0.19052095279725068	0.0033276734101715015	5132.9398859799485	-1.184533082247966	-0.8103579856298938	-0.4283431512810199
Psi_X_2	0.10651593643240867	0.21259074079363877	0.003704204262414563	4818.449013805252	-0.3093225427928975	0.10573926737573078	0.5258419851219365
Psi_Y_3	-0.6000964116564695	0.1917120046703643	0.0033728819958048304	4984.204906168792	-0.9857185347808914	-0.5959685181947638	-0.23020326672029431
Psi_X_3	-0.19309162776428732	0.21262920549693143	0.00377879310695291	5217.776302451352	-0.6058570067445346	-0.1940533879666808	0.22716536720086258
Psi_Y_4	-0.11824345979215936	0.19518447733857697	0.003565687048714414	4635.505410351522	-0.5003933886079968	-0.12076722896097089	0.27352913703067705
Psi_X_4	0.18668223926782976	0.2115840002524519	0.003727502811729229	5174.489625734746	-0.22603773837363247	0.18491689711549472	0.6094698592713956
Psi_Y_5	0.06916887522485356	0.19190531180005305	0.003567162529710025	4508.889700540488	-0.30265742811416707	0.06745354965298192	0.44523224682890566
Psi_X_5	-0.303692930619649	0.21099052169999902	0.0035764229892560726	5021.465205371761	-0.7171575184211904	-0.3040411236219842	0.10829625714924251
Psi_Y_6	0.688602880994216	0.1898242821786822	0.003268118629566834	5054.5952570196405	0.31336865330540004	0.6892839241572086	1.0652355490553973
Psi_X_6	-0.16517716047490114	0.21443653242565824	0.0036164270415136764	5257.257854898192	-0.5954275002329394	-0.1615084796325908	0.2479617201464552
Psi_Y_7	-0.35447743263778686	0.20676611651282026	0.005336846911465252	1113.9326275311068	-0.7595479625284304	-0.35272734909636394	0.051874383928791186
Psi_X_7	-0.8780062989716457	0.2138934689423779	0.0037971010960060232	4727.264433998348	-1.2885299521092302	-0.8815948018629649	-0.4442400596430573
Psi_Y_8	-0.3549692010842918	0.19470952500025243	0.0042220905837175955	2078.1162402020996	-0.7344184735219537	-0.3573827334733698	0.03749351146600469
Psi_X_8	-0.5647930345072882	0.21144249273419616	0.0037402400911878122	5205.211319882136	-0.975259857617357	-0.5654851997108721	-0.1490376614586201
