Parameter	Mean	SD	MCSE	ESS	LB	Median	UB
H_Y	-3.3296426919757813	0.7234481145186205	0.05289411770403888	339.3206387992545	-4.118798444456464	-3.549503743721593	-1.2525704300218345
H_X	-3.641358476056809	0.7729991178669519	0.07381478601250865	141.14762508323315	-4.470310056508287	-3.8880336277786283	-1.4413534597329682
Sigma_Y	-2.150198252386479	0.35372078604331064	0.025766641881692982	341.832180461488	-2.5152986192391578	-2.2621281960231823	-1.127516257854469
Sigma_X	-2.315017432123118	0.368209296215383	0.03524303380548729	165.0806968212717	-2.6704605595933586	-2.441770909406155	-1.2468448865424915
Psi_Y_1	-0.3648651855763612	0.1493471110672159	0.002554841112468069	5424.761719148449	-0.660026983721419	-0.3657366794413465	-0.06487999582924169
Psi_X_1	-0.6172450168337476	0.16438642600636238	0.0034819973198127042	3017.049061420273	-0.9265446426633772	-0.6226873449394988	-0.27172283042358575
Psi_Y_2	1.267771917149151	0.15271169311159735	0.0026716766580127775	4986.364480047139	0.9709468890035978	1.267271600499447	1.566423377096243
Psi_X_2	1.060249206291877	0.1595057659485206	0.00281032775668204	4796.0571246913	0.7368652900151513	1.0605690589484125	1.3714457996739837
Psi_Y_3	-1.1112626517385096	0.14961564830782487	0.0028052358471924816	4586.983807293616	-1.4020368253720215	-1.1107405439435767	-0.8185289905240155
Psi_X_3	-0.5697087976116207	0.1576938793034236	0.002836767405854657	4735.119457707837	-0.865936182691868	-0.5724780222876837	-0.25022507976717934
Psi_Y_4	0.011356053713454784	0.1464679747914031	0.0025889128723884922	4884.801577898782	-0.27234670351047774	0.010632579780457297	0.29755183324208234
Psi_X_4	-0.06101526831369708	0.161076406496149	0.002794247522600557	5046.818982605115	-0.3754654468378261	-0.06073648870160621	0.2620993203773961
Psi_Y_5	0.3233750527585692	0.1496540416230292	0.0024678731940381876	5137.120806697397	0.02671340939604176	0.32411485227684356	0.6146886674939666
Psi_X_5	0.2372057549535347	0.1591374632351957	0.0030121393745024165	4667.736985400256	-0.08162040494029858	0.23825267357369245	0.5450171909751349
Psi_Y_6	0.7680696890172232	0.14935823655230618	0.002523966532645761	5251.476579978925	0.4753370772079661	0.7691632772406071	1.0633357226073066
Psi_X_6	0.6697402541497052	0.15886913639551314	0.002833196856260649	4824.7652224107815	0.351723113910978	0.6703303792050999	0.9767784684038283
Psi_Y_7	0.49393620497550883	0.15025698097611073	0.0026445881773070434	5055.267516930082	0.2021501856278774	0.4912375627871318	0.7910975615104874
Psi_X_7	1.3503181287574593	0.15848150701463062	0.00278892008123089	4978.3576722180815	1.0426795075440163	1.3491535829458177	1.6636302942868673
Psi_Y_8	0.1512920690548748	0.14777910962463375	0.002526609200039236	5073.146760387195	-0.13865654553045995	0.15108039137746745	0.44127825665690934
Psi_X_8	-0.21403290932056376	0.1568925197397302	0.0026818630839635545	5144.610981331457	-0.5187695825707144	-0.21628142964906355	0.10152530141405998
Psi_Y_9	0.7353961075344883	0.14758941530050335	0.0025951941322482175	4829.6094433957605	0.44470871889185815	0.7354339826370702	1.0289046257121441
Psi_X_9	0.5400858661697013	0.1586438207426995	0.0027849954467677393	4902.078193375666	0.2225455827046012	0.5421938302003956	0.8546296428629757
Psi_Y_10	1.431824572882464	0.15595151090447087	0.003163678692954937	3458.281730753217	1.1182577714031563	1.4337765800354276	1.7290096504175398
Psi_X_10	0.6280727462855933	0.1622169636759153	0.002922399358467024	4919.347177405463	0.30349629435255454	0.6272439438421344	0.9444748004592234
